Date,Open,High,Low,Close,Adj Close,Volume
2019-05-20,0.78,0.83,0.71,0.81,5.67,564269
2019-05-17,0.9132,0.92,0.75,0.7609,5.3263,1156567
2019-05-16,0.86,0.9799,0.86,0.9132,6.3924,1265016
2019-05-15,1.0,1.1,0.86,0.863,6.041,2645995
2019-05-14,1.23,1.34,1.2,1.26,8.82,2100800
2019-05-13,1.33,1.35,1.13,1.23,8.61,1612936
2019-05-10,1.46,1.5,1.35,1.37,9.59,1322313
2019-05-09,1.74,1.74,1.3,1.51,10.57,2435524
2019-05-08,1.85,1.92,1.44,1.62,11.34,3691760
2019-05-07,1.8,1.97,1.57,1.8,12.6,8929202
2019-05-06,1.29,1.74,1.28,1.67,11.69,4878712
2019-05-03,1.29,1.43,1.2637,1.37,9.59,1494399
2019-05-02,1.37,1.53,1.1,1.21,8.47,4134962
2019-05-01,1.19,1.42,1.175,1.39,9.73,2678376
2019-04-30,1.12,1.29,1.05,1.19,8.33,2994984
2019-04-29,0.935,1.07,0.9203,1.06,7.42,1469434
2019-04-26,0.9498,0.95,0.8909,0.9112,6.3784,430662
2019-04-25,0.9901,1.0,0.9025,0.9499,6.6493,881557
2019-04-24,0.96,0.9921,0.928,0.9802,6.8614,878037
2019-04-23,0.84,1.03,0.8025,0.913,6.391,2308521
2019-04-22,0.78,0.82,0.7518,0.82,5.74,1073947
2019-04-18,0.71,0.77,0.71,0.746,5.222,849090
2019-04-17,0.76,0.8,0.69,0.7,4.9,1113019
2019-04-16,0.69,0.75,0.67,0.72,5.04,612147
2019-04-15,0.6615,0.6701,0.615,0.6599,4.6193,320855
2019-04-12,0.6534,0.6634,0.6,0.63,4.41,289614
2019-04-11,0.7,0.7398,0.63,0.64,4.48,304631
2019-04-10,0.75,0.79,0.66,0.6977,4.8839,851843
2019-04-09,0.58,0.775,0.5768,0.75,5.25,1059647
2019-04-08,0.5495,0.5799,0.5463,0.5695,3.9865,312419
2019-04-05,0.545,0.5673,0.5335,0.5463,3.8241,166691
2019-04-04,0.57,0.57,0.5334,0.5485,3.8395,188897
2019-04-03,0.5837,0.59,0.52,0.5587,3.9109,525751
2019-04-02,0.5,0.5771,0.5,0.5648,3.9536,1120705
2019-04-01,0.47,0.5099,0.445,0.481,3.367,313408
2019-03-29,0.4615,0.4615,0.425,0.438,3.066,192401
2019-03-28,0.4378,0.4485,0.4225,0.428784,3.001488,52820
2019-03-27,0.428,0.45,0.421,0.422,2.954,162530
2019-03-26,0.48,0.48,0.433,0.45,3.15,230576
2019-03-25,0.4665,0.475,0.43,0.45,3.15,121142
2019-03-22,0.48,0.5,0.4325,0.46,3.22,188198
2019-03-21,0.5,0.53999,0.4655,0.47,3.29,111830
2019-03-20,0.55,0.55,0.4895,0.4949,3.4643,165052
2019-03-19,0.478,0.5,0.47,0.485,3.395,113632
2019-03-18,0.4701,0.484,0.4504,0.47,3.29,188422
2019-03-15,0.492,0.499,0.43,0.465,3.255,103752
2019-03-14,0.51,0.51,0.465,0.4899,3.4293,73044
2019-03-13,0.54,0.555,0.4876,0.49,3.43,155559
2019-03-12,0.49,0.54,0.4853,0.53,3.71,76513
2019-03-11,0.4877,0.5389,0.482,0.4841,3.3887,60900
2019-03-08,0.4999,0.5199,0.48,0.4995,3.4965,62436
2019-03-07,0.49,0.54,0.49,0.51,3.57,63447
2019-03-06,0.5115,0.5398,0.5075,0.5075,3.5525,27470
2019-03-05,0.52,0.52,0.5,0.52,3.64,92115
2019-03-04,0.463,0.52,0.46,0.5199,3.6393,111445
2019-03-01,0.5,0.546,0.451,0.455,3.185,175652
2019-02-28,0.5019,0.5509,0.5002,0.502,3.514,19804
2019-02-27,0.5351,0.55999,0.5,0.51,3.57,56879
2019-02-26,0.5827,0.5827,0.52,0.5287,3.7009,83086
2019-02-25,0.5885,0.5885,0.5376,0.575,4.025,141481
2019-02-22,0.558,0.6,0.55,0.57,3.99,107421
2019-02-21,0.55,0.583,0.526897,0.5455,3.8185,141436
2019-02-20,0.5611,0.605,0.5504,0.565,3.955,64746
2019-02-19,0.6,0.6297,0.51,0.5578,3.9046,181973
2019-02-15,0.6,0.7,0.55,0.605,4.235,637858
2019-02-14,0.48,0.5499,0.48,0.538,3.766,165410
2019-02-13,0.4596,0.49,0.4596,0.47,3.29,113001
2019-02-12,0.465,0.4895,0.465,0.465147,3.256029,29340
2019-02-11,0.4583,0.4895,0.44,0.465,3.255,97685
2019-02-08,0.4544,0.46,0.43,0.4365,3.0555,23774
2019-02-07,0.4333,0.46,0.43,0.4501,3.1507,51599
2019-02-06,0.4716,0.498,0.4,0.43,3.01,68213
2019-02-05,0.43,0.502404,0.43,0.465,3.255,163369
2019-02-04,0.3992,0.4378,0.3923,0.43,3.01,140729
2019-02-01,0.3733,0.3992,0.3733,0.3992,2.7944,64225
2019-01-31,0.3819,0.399,0.3701,0.38,2.66,24240
2019-01-30,0.38,0.3819,0.365798,0.3784,2.6488,17926
2019-01-29,0.38,0.396,0.357,0.373,2.611,44344
2019-01-28,0.3842,0.3991,0.3773,0.38,2.66,36583
2019-01-25,0.3725,0.3994,0.3725,0.3852,2.6964,24706
2019-01-24,0.36,0.4,0.36,0.375,2.625,12638
2019-01-23,0.3995,0.3995,0.36,0.3609,2.5263,89662
2019-01-22,0.41,0.41,0.39,0.3994,2.7958,111682
2019-01-18,0.3982,0.4097,0.3831,0.405,2.835,99044
2019-01-17,0.3932,0.3995,0.35,0.39,2.73,225806
2019-01-16,0.35,0.399,0.35,0.3745,2.6215,86128
2019-01-15,0.3468,0.35,0.33,0.35,2.45,43480
2019-01-14,0.3427,0.36,0.3427,0.3508,2.4556,32893
2019-01-11,0.345,0.36,0.34,0.34,2.38,70247
2019-01-10,0.3636,0.365,0.35,0.3564,2.4948,64000
2019-01-09,0.3597,0.37,0.334,0.3609,2.5263,117641
2019-01-08,0.37,0.37,0.321467,0.364732,2.553124,70929
2019-01-07,0.355,0.3899,0.33,0.369,2.583,64505
2019-01-04,0.3,0.357,0.291768,0.3495,2.4465,116097
2019-01-03,0.271,0.32,0.271,0.28,1.96,70348
2019-01-02,0.27,0.3019,0.2601,0.3,2.1,107374
2018-12-31,0.265,0.307,0.248,0.262,1.834,213716
2018-12-28,0.26,0.28,0.246,0.276,1.932,179553
2018-12-27,0.2622,0.2987,0.2525,0.2525,1.7675,156568
2018-12-26,0.271,0.3,0.246,0.27,1.89,551949
2018-12-24,0.311,0.311,0.2796,0.28,1.96,167753
2018-12-21,0.31,0.34,0.301,0.311,2.177,84223
2018-12-20,0.31,0.3195,0.3,0.3,2.1,52497
2018-12-19,0.32,0.3274,0.31,0.32,2.24,85054
2018-12-18,0.32,0.336,0.32,0.32,2.24,39953
2018-12-17,0.335,0.353,0.32,0.328,2.296,65928
2018-12-14,0.3455,0.354,0.3311,0.3405,2.3835,50167
2018-12-13,0.3318,0.358,0.3301,0.358,2.506,30633
2018-12-12,0.33,0.338,0.33,0.335,2.345,86568
2018-12-11,0.329,0.344592,0.329,0.33,2.31,53168
2018-12-10,0.353,0.368434,0.31,0.334,2.338,339970
2018-12-07,0.3548,0.357448,0.32,0.353,2.471,25197
2018-12-06,0.362,0.388,0.35,0.35,2.45,48670
2018-12-04,0.37,0.39,0.355,0.362,2.534,78962
2018-12-03,0.3847,0.3847,0.351,0.3747,2.6229,84862
2018-11-30,0.3957,0.4095,0.38,0.386,2.702,15777
2018-11-29,0.3856,0.4001,0.3796,0.388,2.716,64795
2018-11-28,0.38,0.399,0.38,0.38,2.66,83093
2018-11-27,0.3796,0.3969,0.3796,0.381,2.667,53499
2018-11-26,0.4305,0.4305,0.375,0.3871,2.7097,140263
2018-11-23,0.445,0.445,0.39,0.41,2.87,73027
2018-11-21,0.425,0.425,0.405,0.405,2.835,32697
2018-11-20,0.4194,0.4448,0.405,0.4448,3.1136,19445
2018-11-19,0.41,0.418,0.4052,0.416761,2.917327,51050
2018-11-16,0.403,0.4244,0.403,0.405,2.835,21290
2018-11-15,0.429,0.43,0.39,0.402,2.814,155489
2018-11-14,0.415,0.4484,0.415,0.43,3.01,58332
2018-11-13,0.46,0.48,0.4051,0.4263,2.9841,47645
2018-11-12,0.4745,0.5,0.45,0.4698,3.2886,60267
2018-11-09,0.49,0.4999,0.45,0.4677,3.2739,176551
2018-11-08,0.421,0.55,0.4179,0.511365,3.579555,690403
2018-11-07,0.425,0.47,0.415,0.4191,2.9337,305120
2018-11-06,0.4,0.42,0.398,0.4001,2.8007,80622
2018-11-05,0.3863,0.4,0.381,0.381,2.667,31128
2018-11-02,0.3954,0.43,0.3832,0.3922,2.7454,269190
2018-11-01,0.3887,0.4,0.3811,0.4,2.8,24214
2018-10-31,0.3754,0.420397,0.3754,0.3812,2.6684,81485
2018-10-30,0.4415,0.4415,0.361,0.363,2.541,228011
2018-10-29,0.4,0.43,0.3801,0.427401,2.991807,461527
2018-10-26,0.3795,0.4,0.370992,0.4,2.8,140341
2018-10-25,0.4,0.4,0.37,0.378,2.646,158687
2018-10-24,0.3819,0.396,0.380054,0.382,2.674,19540
2018-10-23,0.38,0.399,0.371,0.38,2.66,57512
2018-10-22,0.4071,0.4284,0.38,0.38,2.66,52753
2018-10-19,0.418,0.418,0.4,0.4,2.8,20287
2018-10-18,0.403,0.43,0.401,0.418,2.926,92497
2018-10-17,0.4464,0.45,0.403,0.4305,3.0135,46274
2018-10-16,0.391,0.46,0.3901,0.4352,3.0464,337111
2018-10-15,0.39,0.4,0.38,0.3901,2.7307,42909
2018-10-12,0.3926,0.4,0.38,0.39,2.73,105740
2018-10-11,0.405,0.405,0.38,0.382,2.674,107730
2018-10-10,0.4247,0.428,0.4001,0.402,2.814,90168
2018-10-09,0.425,0.46,0.42,0.42,2.94,83020
2018-10-08,0.459,0.46,0.42,0.4283,2.9981,62795
2018-10-05,0.44,0.4994,0.41,0.459,3.213,165884
2018-10-04,0.451,0.451,0.412,0.43,3.01,148987
2018-10-03,0.4799,0.4799,0.33,0.428,2.996,342146
2018-10-02,0.5,0.5,0.4611,0.475,3.325,67872
2018-10-01,0.5,0.52,0.4601,0.5,3.5,238602
2018-09-28,0.49,0.5,0.4792,0.49,3.43,80321
2018-09-27,0.5357,0.5374,0.45,0.518,3.626,199398
2018-09-26,0.5575,0.5584,0.5319,0.5357,3.7499,15045
2018-09-25,0.5319,0.5584,0.5319,0.533,3.731,26638
2018-09-24,0.558,0.588,0.525,0.5387,3.7709,134105
2018-09-21,0.541,0.5645,0.541,0.558,3.906,19464
2018-09-20,0.55,0.5999,0.5242,0.5401,3.7807,135645
2018-09-19,0.57,0.58,0.5505,0.56,3.92,44525
2018-09-18,0.52,0.598,0.52,0.57,3.99,77830
2018-09-17,0.56,0.58,0.525,0.525,3.675,153252
2018-09-14,0.6,0.6,0.5501,0.5606,3.9242,52206
2018-09-13,0.609,0.647249,0.5314,0.5401,3.7807,104942
2018-09-12,0.62,0.6765,0.573,0.58,4.06,160723
2018-09-11,0.61,0.64,0.5682,0.61,4.27,72503
2018-09-10,0.69,0.69,0.5626,0.605,4.235,199086
2018-09-07,0.6527,0.6999,0.64,0.6969,4.8783,24349
2018-09-06,0.64,0.652901,0.64,0.6527,4.5689,36657
2018-09-05,0.65,0.675,0.64,0.64,4.48,34643
2018-09-04,0.7,0.7,0.65,0.66,4.62,37437
2018-08-31,0.6303,0.6885,0.6201,0.6885,4.8195,95461
2018-08-30,0.63,0.655,0.62,0.6302,4.4114,70596
2018-08-29,0.6686,0.6721,0.62,0.6443,4.5101,152682
2018-08-28,0.65,0.679,0.61,0.665,4.655,165762
2018-08-27,0.7,0.71,0.65,0.65,4.55,272892
2018-08-24,0.74,0.7499,0.685,0.6935,4.8545,82026
2018-08-23,0.71,0.73,0.68,0.7241,5.0687,69148
2018-08-22,0.67,0.7173,0.67,0.69,4.83,26595
2018-08-21,0.6699,0.7047,0.66,0.68,4.76,62347
2018-08-20,0.72,0.74,0.6701,0.6701,4.6907,102597
2018-08-17,0.75,0.75,0.69,0.72,5.04,59966
2018-08-16,0.748,0.748,0.7,0.71,4.97,199206
2018-08-15,0.7,0.7471,0.685,0.7,4.9,261684
2018-08-14,0.82,0.87,0.65,0.6755,4.7285,1638731
2018-08-13,0.88,0.88,0.8,0.87,6.09,160153
2018-08-10,0.92,0.92,0.89,0.8901,6.2307,82089
2018-08-09,0.94,0.94,0.883268,0.9,6.3,267871
2018-08-08,0.99,1.03,0.9775,0.9826,6.8782,31359
2018-08-07,0.98,1.003,0.9775,1.0,7.0,44170
2018-08-06,0.9775,1.04,0.9775,0.98,6.86,41208
2018-08-03,0.990397,1.0,0.9898,0.99,6.93,34231
2018-08-02,1.0,1.0,0.97,0.9775,6.8425,14370
2018-08-01,0.98,0.9912,0.96,0.9601,6.7207,7994
2018-07-31,1.0,1.0,0.9222,0.972,6.804,69405
2018-07-30,0.93,1.05,0.9033,1.0,7.0,182015
2018-07-27,1.02,1.02,0.9,0.93,6.51,177566
2018-07-26,1.05,1.05,0.9821,0.9821,6.8747,60921
2018-07-25,1.03,1.059,1.011,1.02,7.14,24475
2018-07-24,1.06,1.07,1.0,1.0,7.0,94344
2018-07-23,1.08,1.1,1.05,1.05,7.35,27977
2018-07-20,1.07,1.09,1.0501,1.06,7.42,14547
2018-07-19,1.07,1.1,1.05,1.06,7.42,35345
2018-07-18,1.08,1.091,1.06,1.06,7.42,31115
2018-07-17,1.07,1.1,1.07,1.08,7.56,14155
2018-07-16,1.07,1.12,1.06,1.06,7.42,30497
2018-07-13,1.05,1.15,1.05,1.07,7.49,71954
2018-07-12,1.08,1.0841,1.05,1.06,7.42,39553
2018-07-11,1.09,1.1125,1.07,1.07,7.49,22619
2018-07-10,1.08,1.12,1.07,1.11,7.77,77809
2018-07-09,1.06,1.09,1.06,1.07,7.49,38071
2018-07-06,1.0898,1.0936,1.07,1.08,7.56,14582
2018-07-05,1.08,1.0975,1.06,1.07,7.49,33726
2018-07-03,1.08,1.11,1.0334,1.075,7.525,7944
2018-07-02,1.13,1.1337,1.05,1.08,7.56,10394
2018-06-29,1.01,1.15,1.0,1.12,7.84,79826
2018-06-28,1.0,1.0599,0.985,1.0015,7.0105,109168
2018-06-27,1.03,1.03,0.95,1.03,7.21,67586
2018-06-26,1.01,1.04,0.9901,1.0,7.0,55001
2018-06-25,1.05,1.0637,1.01,1.03,7.21,65711
2018-06-22,1.08,1.08,1.0,1.0,7.0,125634
2018-06-21,1.07,1.08,1.02,1.075,7.525,31927
2018-06-20,1.09,1.09,1.05,1.07,7.49,48350
2018-06-19,1.1,1.1,1.02,1.05,7.35,116435
2018-06-18,1.08,1.12,1.05,1.08,7.56,131004
2018-06-15,1.15,1.15,1.07,1.07,7.49,87049
2018-06-14,1.11,1.1601,1.11,1.14,7.98,68991
2018-06-13,1.13,1.15,1.11,1.11,7.77,79433
2018-06-12,1.13,1.15,1.11,1.11,7.77,39600
2018-06-11,1.15,1.15,1.09,1.15,8.05,55486
2018-06-08,1.14,1.17,1.13,1.14,7.98,17165
2018-06-07,1.13,1.17,1.12,1.14,7.98,66759
2018-06-06,1.18,1.18,1.11,1.11,7.77,54713
2018-06-05,1.15,1.19,1.1,1.19,8.33,70412
2018-06-04,1.18,1.18,1.13,1.15,8.05,56166
2018-06-01,1.14,1.16,1.0901,1.16,8.12,106389
2018-05-31,1.09,1.15,1.09,1.14,7.98,75431
2018-05-30,1.11,1.14,1.08,1.09,7.63,95633
2018-05-29,1.14,1.14,1.1,1.12,7.84,108843
2018-05-25,1.11,1.14,1.11,1.14,7.98,50998
2018-05-24,1.13,1.14,1.08,1.11,7.77,82617
2018-05-23,1.13,1.13,1.1,1.1197,7.8379,66790
2018-05-22,1.08,1.14,1.08,1.13,7.91,83361
2018-05-21,1.12,1.16,0.952,1.11,7.77,280304
2018-05-18,1.18,1.2,1.14,1.17,8.19,157272
2018-05-17,1.15,1.23,1.15,1.1665,8.1655,131667
2018-05-16,1.25,1.26,1.15,1.15,8.05,274610
2018-05-15,1.25,1.255,1.2,1.25,8.75,289195
2018-05-14,1.28,1.2997,1.191,1.24,8.68,414418
2018-05-11,1.19,1.22,1.15,1.2,8.4,160839
2018-05-10,1.19,1.19,1.14,1.19,8.33,291565
2018-05-09,1.07,1.19,1.02,1.14,7.98,374350
2018-05-08,1.07,1.09,1.02,1.07,7.49,71031
2018-05-07,1.0,1.1,0.997,1.06,7.42,223323
2018-05-04,0.955,1.01,0.9175,1.01,7.07,130073
2018-05-03,0.9301,0.944,0.922,0.922,6.454,16234
2018-05-02,0.95,0.95,0.925,0.94,6.58,36421
2018-05-01,0.97,0.97,0.926,0.94,6.58,82909
2018-04-30,1.0,1.0,0.9175,0.942,6.594,159300
2018-04-27,0.95,1.09,0.913,0.99,6.93,923975
2018-04-26,0.93,0.947,0.92,0.93,6.51,44802
2018-04-25,0.95,0.95,0.91,0.93,6.51,57521
2018-04-24,0.954,0.954,0.9301,0.95,6.65,21476
2018-04-23,0.95,0.96,0.92,0.9401,6.5807,45780
2018-04-20,0.96,0.96,0.92,0.9392,6.5744,24841
2018-04-19,0.9514,0.9599,0.93,0.945,6.615,23800
2018-04-18,0.93,0.96,0.93,0.95,6.65,68936
2018-04-17,0.94,0.97,0.9201,0.94,6.58,56842
2018-04-16,0.98,0.98,0.94,0.945,6.615,91452
2018-04-13,0.97,0.98,0.94,0.97,6.79,70825
2018-04-12,0.98,0.98,0.93,0.94,6.58,90168
2018-04-11,0.97,0.99,0.9689,0.98,6.86,16001
2018-04-10,0.99,0.99,0.9547,0.97,6.79,43343
2018-04-09,0.98,1.0,0.97,0.98,6.86,5291
2018-04-06,0.9952,0.9952,0.9523,0.988,6.916,35740
2018-04-05,1.0,1.0,0.95,0.97,6.79,55379
2018-04-04,0.97,0.99,0.9461,0.9799,6.8593,7275
2018-04-03,0.95,0.9999,0.92,0.95,6.65,91255
2018-04-02,0.97,1.0,0.906,0.989,6.923,92618
2018-03-29,0.9,0.98,0.9,0.95,6.65,112700
2018-03-28,1.01,1.0199,0.9,0.9,6.3,141252
2018-03-27,1.01,1.02,0.991,1.01,7.07,45574
2018-03-26,1.03,1.03,0.99,0.992,6.944,53373
2018-03-23,1.04,1.05,1.01,1.03,7.21,43470
2018-03-22,1.03,1.05,1.02,1.05,7.35,87832
2018-03-21,1.02,1.05,1.02,1.03,7.21,34966
2018-03-20,1.01,1.04,1.01,1.0214,7.1498,55194
2018-03-19,1.01,1.03,0.98,1.0265,7.1855,118655
2018-03-16,0.95,1.05,0.94,1.0,7.0,116577
2018-03-15,1.01,1.02,0.96,0.97,6.79,269407
2018-03-14,1.03,1.04,1.0221,1.03,7.21,79652
2018-03-13,1.04,1.05,1.0161,1.05,7.35,128006
2018-03-12,1.03,1.05,1.01,1.04,7.28,99776
2018-03-09,1.02,1.05,1.0,1.01,7.07,85408
2018-03-08,1.07,1.075,1.0,1.01,7.07,103512
2018-03-07,1.05,1.079,1.03,1.03,7.21,64445
2018-03-06,1.06,1.09,1.03,1.03,7.21,43312
2018-03-05,1.06,1.08,1.0499,1.08,7.56,58888
2018-03-02,1.06,1.06,1.0301,1.06,7.42,20029
2018-03-01,1.05,1.06,1.04,1.06,7.42,7135
2018-02-28,1.06,1.07,1.02,1.04,7.28,155257
2018-02-27,1.0635,1.08,1.05,1.0633,7.4431,59409
2018-02-26,1.06,1.06,1.04,1.06,7.42,36121
2018-02-23,1.08,1.08,1.03,1.05,7.35,64100
2018-02-22,1.06,1.11,1.03,1.04,7.28,109964
2018-02-21,1.02,1.08,1.02,1.06,7.42,23666
2018-02-20,1.03,1.08,1.02,1.02,7.14,31248
2018-02-16,1.1,1.1,1.001,1.04,7.28,91282
2018-02-15,1.1,1.1,1.06,1.1,7.7,39663
2018-02-14,1.04,1.09,1.04,1.09,7.63,40295
2018-02-13,1.0448,1.0563,1.02,1.04,7.28,27390
2018-02-12,1.05,1.0717,1.02,1.05,7.35,119807
2018-02-09,1.07,1.07,1.02,1.05,7.35,80442
2018-02-08,1.1,1.1,1.03,1.04,7.28,62966
2018-02-07,1.03,1.09,1.03,1.08,7.56,54551
2018-02-06,1.0,1.0465,1.0,1.02,7.14,152139
2018-02-05,1.05,1.1,1.025,1.03,7.21,151753
2018-02-02,1.1,1.105,1.05,1.0936,7.6552,140226
2018-02-01,1.11,1.12,1.0901,1.1099,7.7693,112369
2018-01-31,1.13,1.14,1.1,1.11,7.77,149014
2018-01-30,1.13,1.15,1.111,1.13,7.91,47979
2018-01-29,1.12,1.1414,1.1,1.13,7.91,198662
2018-01-26,1.16,1.1907,1.12,1.14,7.98,132963
2018-01-25,1.17,1.19,1.141,1.16,8.12,117281
2018-01-24,1.22,1.233,1.11,1.16,8.12,322854
2018-01-23,1.25,1.32,1.18,1.24,8.68,1231761
2018-01-22,1.11,1.17,1.105,1.12,7.84,318017
2018-01-19,1.12,1.14,1.1,1.1,7.7,96372
2018-01-18,1.1,1.13,1.08,1.1,7.7,91173
2018-01-17,1.11,1.149,1.1,1.11,7.77,122949
2018-01-16,1.1,1.2,1.07,1.12,7.84,1182034
2018-01-12,1.1,1.1094,1.071,1.08,7.56,45766
2018-01-11,1.1,1.12,1.06,1.1,7.7,174361
2018-01-10,1.08,1.1258,1.0501,1.09,7.63,100137
2018-01-09,1.15,1.2,1.08,1.0899,7.6293,195580
2018-01-08,1.09,1.17,1.09,1.14,7.98,310377
2018-01-05,1.07,1.18,1.05,1.09,7.63,618136
2018-01-04,1.1,1.111,1.06,1.06,7.42,62007
2018-01-03,1.1,1.15,1.05,1.1,7.7,64220
2018-01-02,1.04,1.13,1.03,1.11,7.77,99298
2017-12-29,1.09,1.1167,1.0,1.05,7.35,231031
2017-12-28,1.19,1.2,1.0965,1.1,7.7,278948
2017-12-27,1.04,1.23,1.0364,1.1864,8.3048,1164690
2017-12-26,1.03,1.04,1.0131,1.04,7.28,70544
2017-12-22,1.02,1.03,1.004,1.03,7.21,67046
2017-12-21,1.04,1.05,1.0,1.03,7.21,120589
2017-12-20,1.02,1.05,1.01,1.05,7.35,118206
2017-12-19,1.0,1.05,1.0,1.03,7.21,63809
2017-12-18,1.0,1.03,1.0,1.01,7.07,162913
2017-12-15,1.03,1.04,1.0,1.03,7.21,80788
2017-12-14,1.01,1.05,1.01,1.02,7.14,96007
2017-12-13,1.02,1.05,1.0,1.0101,7.0707,88724
2017-12-12,1.0,1.03,0.98,1.02,7.14,150103
2017-12-11,1.0,1.02,0.9746,1.0,7.0,94690
2017-12-08,0.98,1.02,0.97,0.9945,6.9615,73676
2017-12-07,0.9703,1.04,0.95,1.0,7.0,296379
2017-12-06,0.95,0.99,0.92001,0.96,6.72,65523
2017-12-05,0.902,0.96,0.902,0.9435,6.6045,159885
2017-12-04,1.0,1.01,0.92,0.9211,6.4477,131211
2017-12-01,1.01,1.0124,0.9842,0.9948,6.9636,83716
2017-11-30,1.0,1.05,1.0,1.02,7.14,66439
2017-11-29,0.98,1.05,0.98,1.01,7.07,211437
2017-11-28,1.0,1.03,0.96,1.0,7.0,205594
2017-11-27,0.96,1.0384,0.96,0.9944,6.9608,104414
2017-11-24,0.98,1.0,0.96,0.9687,6.7809,114012
2017-11-22,1.05,1.05,0.99,1.02,7.14,134234
2017-11-21,1.08,1.09,1.02,1.03,7.21,190945
2017-11-20,1.09,1.115,1.06,1.08,7.56,144647
2017-11-17,1.09,1.14,1.06,1.1,7.7,93620
2017-11-16,1.02,1.12,1.0,1.07,7.49,285250
2017-11-15,1.1,1.11,0.9701,1.02,7.14,485612
2017-11-14,1.16,1.18,0.98,1.1,7.7,1201885
2017-11-13,1.3,1.38,1.26,1.36,9.52,353988
2017-11-10,1.32,1.34,1.26,1.28,8.96,181321
2017-11-09,1.3,1.34,1.26,1.3,9.1,290382
2017-11-08,1.36,1.38,1.32,1.33,9.31,82279
2017-11-07,1.37,1.39,1.35,1.36,9.52,83218
2017-11-06,1.38,1.4,1.36,1.37,9.59,112034
2017-11-03,1.39,1.4087,1.37,1.38,9.66,108718
2017-11-02,1.39,1.401,1.39,1.39,9.73,54841
2017-11-01,1.43,1.43,1.37,1.38,9.66,128747
2017-10-31,1.44,1.44,1.3852,1.43,10.01,62846
2017-10-30,1.44,1.47,1.4,1.4,9.8,133159
2017-10-27,1.37,1.48,1.35,1.45,10.15,414637
2017-10-26,1.35,1.3776,1.35,1.35,9.45,43939
2017-10-25,1.4,1.42,1.35,1.37,9.59,116181
2017-10-24,1.37,1.43,1.37,1.4107,9.8749,59567
2017-10-23,1.39,1.39,1.38,1.38,9.66,52574
2017-10-20,1.4,1.41,1.39,1.39,9.73,39679
2017-10-19,1.43,1.43,1.39,1.3999,9.7993,74102
2017-10-18,1.42,1.46,1.42,1.43,10.01,30729
2017-10-17,1.4,1.4799,1.39,1.43,10.01,129969
2017-10-16,1.41,1.44,1.4,1.41,9.87,61489
2017-10-13,1.42,1.44,1.38,1.42,9.94,203484
2017-10-12,1.44,1.4826,1.4,1.43,10.01,144324
2017-10-11,1.46,1.4801,1.42,1.42,9.94,128282
2017-10-10,1.5,1.5399,1.47,1.47,10.29,149605
2017-10-09,1.55,1.6,1.5,1.52,10.64,50630
2017-10-06,1.57,1.6,1.53,1.56,10.92,96442
2017-10-05,1.6,1.6281,1.55,1.57,10.99,138412
2017-10-04,1.5,1.62,1.5,1.58,11.06,478312
2017-10-03,1.57,1.58,1.46,1.48,10.36,378650
2017-10-02,1.61,1.6455,1.53,1.55,10.85,698881
2017-09-29,1.58,1.88,1.52,1.57,10.99,2382503
2017-09-28,1.41,1.45,1.38,1.43,10.01,70183
2017-09-27,1.44,1.49,1.35,1.43,10.01,118703
2017-09-26,1.4,1.48,1.4,1.44,10.08,32456
2017-09-25,1.46,1.4843,1.4,1.4,9.8,191790
2017-09-22,1.41,1.47,1.41,1.47,10.29,125814
2017-09-21,1.43,1.4461,1.38,1.42,9.94,123879
2017-09-20,1.5,1.53,1.41,1.43,10.01,72355
2017-09-19,1.5,1.54,1.4857,1.5,10.5,116831
2017-09-18,1.41,1.49,1.41,1.47,10.29,97082
2017-09-15,1.41,1.46,1.41,1.41,9.87,137645
2017-09-14,1.47,1.49,1.4,1.41,9.87,96971
2017-09-13,1.45,1.4726,1.4,1.47,10.29,98086
2017-09-12,1.45,1.4939,1.45,1.46,10.22,55409
2017-09-11,1.47,1.49,1.45,1.46,10.22,78978
2017-09-08,1.5,1.5127,1.48,1.487,10.409,58307
2017-09-07,1.53,1.5368,1.5,1.52,10.64,31295
2017-09-06,1.51,1.55,1.5,1.5,10.5,75082
2017-09-05,1.52,1.55,1.51,1.51,10.57,66886
2017-09-01,1.53,1.56,1.5,1.52,10.64,43956
2017-08-31,1.55,1.58,1.52,1.53,10.71,67899
2017-08-30,1.52,1.58,1.52,1.55,10.85,111123
2017-08-29,1.54,1.59,1.4962,1.54,10.78,147410
2017-08-28,1.6,1.6065,1.55,1.57,10.99,51341
2017-08-25,1.58,1.61,1.55,1.61,11.27,73710
2017-08-24,1.55,1.61,1.5,1.56,10.92,217451
2017-08-23,1.57,1.5799,1.51,1.52,10.64,235959
2017-08-22,1.6,1.61,1.56,1.57,10.99,31668
2017-08-21,1.62,1.6573,1.56,1.6,11.2,111098
2017-08-18,1.66,1.7038,1.62,1.65,11.55,36730
2017-08-17,1.65,1.7104,1.65,1.66,11.62,31014
2017-08-16,1.75,1.7591,1.63,1.67,11.69,132300
2017-08-15,1.73,1.7504,1.68,1.72,12.04,160876
2017-08-14,1.69,1.82,1.68,1.75,12.25,87212
2017-08-11,1.8,1.8054,1.68,1.7,11.9,288114
2017-08-10,1.95,1.95,1.72,1.75,12.25,298259
2017-08-09,1.75,1.87,1.75,1.8,12.6,235916
2017-08-08,1.75,1.79,1.7,1.72,12.04,146793
