Date,Open,High,Low,Close,Adj Close,Volume
2019-05-15,0.69,0.69,0.6506,0.66,6.6,157933
2019-05-14,0.6833,0.7036,0.672,0.6781,6.781,37248
2019-05-13,0.69,0.7036,0.67,0.6732,6.732,104055
2019-05-10,0.7,0.7,0.68,0.683,6.83,68171
2019-05-09,0.7219,0.7219,0.68,0.6907,6.907,77723
2019-05-08,0.74,0.74,0.7,0.7219,7.219,63266
2019-05-07,0.735,0.735,0.71,0.73,7.3,35715
2019-05-06,0.75,0.75,0.71,0.7348,7.348,90580
2019-05-03,0.745,0.745,0.712,0.7201,7.201,32992
2019-05-02,0.7496,0.7499,0.7,0.71944,7.1944,95740
2019-05-01,0.75,0.75,0.7108,0.7302,7.302,65524
2019-04-30,0.75,0.76,0.73,0.7301,7.301,356399
2019-04-29,0.76,0.76,0.72,0.73,7.3,107288
2019-04-26,0.75,0.7699,0.7499,0.75,7.5,24957
2019-04-25,0.7899,0.7899,0.7401,0.7539,7.539,13824
2019-04-24,0.78,0.78,0.74,0.7595,7.595,42826
2019-04-23,0.76,0.7799,0.71,0.7799,7.799,68286
2019-04-22,0.74,0.75,0.725,0.7321,7.321,55747
2019-04-18,0.73,0.7499,0.7,0.7,7.0,105396
2019-04-17,0.76,0.76,0.712,0.73,7.3,62356
2019-04-16,0.76,0.76,0.7201,0.7375,7.375,55292
2019-04-15,0.76,0.76,0.73,0.7423,7.423,25882
2019-04-12,0.72,0.7401,0.72,0.7401,7.401,29783
2019-04-11,0.77,0.77,0.711,0.7212,7.212,62500
2019-04-10,0.751,0.7815,0.75,0.755,7.55,41682
2019-04-09,0.751,0.7859,0.705,0.7859,7.859,47239
2019-04-08,0.8,0.8,0.7501,0.77,7.7,44503
2019-04-05,0.78,0.7848,0.7502,0.7676,7.676,50815
2019-04-04,0.76,0.7849,0.74,0.766677,7.66677,103546
2019-04-03,0.75,0.7901,0.75,0.7901,7.901,128884
2019-04-02,0.8,0.81,0.7516,0.785,7.85,293332
2019-04-01,0.74,0.74,0.706,0.7158,7.158,137144
2019-03-29,0.696,0.72,0.6801,0.7099,7.099,75681
2019-03-28,0.74,0.74,0.67,0.6789,6.789,136497
2019-03-27,0.7281,0.7281,0.69,0.702,7.02,88430
2019-03-26,0.7398,0.7398,0.7,0.701,7.01,229874
2019-03-25,0.75,0.75,0.72,0.723,7.23,121646
2019-03-22,0.7538,0.7739,0.74,0.7455,7.455,36171
2019-03-21,0.78,0.7883,0.74,0.77,7.7,62094
2019-03-20,0.7511,0.76,0.75,0.7598,7.598,70254
2019-03-19,0.8,0.8,0.7435,0.76,7.6,90618
2019-03-18,0.765,0.77,0.73,0.75,7.5,212909
2019-03-15,0.82,0.82,0.7095,0.75,7.5,553473
2019-03-14,0.87,0.88,0.673,0.731,7.31,1130800
2019-03-13,0.85,0.86,0.8352,0.851,8.51,238242
2019-03-12,0.82,0.8487,0.812,0.8372,8.372,268034
2019-03-11,0.83,0.85,0.81,0.8255,8.255,117992
2019-03-08,0.815,0.8386,0.8,0.8386,8.386,176014
2019-03-07,0.8354,0.8445,0.8,0.82,8.2,406829
2019-03-06,0.83,0.85,0.8101,0.8313,8.313,190490
2019-03-05,0.83,0.84,0.82,0.835,8.35,82859
2019-03-04,0.82,0.84,0.82,0.83,8.3,189398
2019-03-01,0.85,0.85,0.825,0.84,8.4,143785
2019-02-28,0.86,0.86,0.8301,0.84,8.4,161370
2019-02-27,0.86,0.86,0.832,0.8424,8.424,173104
2019-02-26,0.9,0.9,0.83,0.858,8.58,561509
2019-02-25,0.9,0.9089,0.8452,0.879,8.79,539814
2019-02-22,0.83,0.8342,0.81,0.8342,8.342,40833
2019-02-21,0.869,0.869,0.82,0.825,8.25,142339
2019-02-20,0.85,0.8855,0.83,0.83,8.3,154166
2019-02-19,0.85,0.88,0.826,0.845,8.45,165014
2019-02-15,0.85,0.85,0.826,0.849,8.49,137000
2019-02-14,0.831,0.87,0.83,0.8382,8.382,393794
2019-02-13,0.8653,0.909,0.86,0.87,8.7,1107762
2019-02-12,0.82,0.86,0.81,0.8205,8.205,292003
2019-02-11,0.8102,0.88,0.8102,0.8211,8.211,178329
2019-02-08,0.83,0.83,0.78,0.8059,8.059,137074
2019-02-07,0.84,0.84,0.7801,0.7997,7.997,217603
2019-02-06,0.86,0.86,0.7792,0.8151,8.151,451036
2019-02-05,0.9248,0.9248,0.85,0.8702,8.702,424361
2019-02-04,0.903,0.92,0.88,0.91,9.1,1181306
2019-02-01,0.73,0.8702,0.7052,0.858,8.58,2891314
2019-01-31,1.02,1.03,0.9481,0.9667,9.667,428789
2019-01-30,1.1,1.11,0.93,1.06,10.6,620121
2019-01-29,1.23,1.2399,1.11,1.145,11.45,204612
2019-01-28,1.3,1.32,1.25,1.25,12.5,51186
2019-01-25,1.24,1.3,1.24,1.25,12.5,45263
2019-01-24,1.24,1.2861,1.24,1.26,12.6,33060
2019-01-23,1.24,1.29,1.24,1.2772,12.772,30036
2019-01-22,1.32,1.34,1.24,1.24,12.4,55723
2019-01-18,1.299,1.38,1.25,1.34,13.4,33708
2019-01-17,1.27,1.3,1.24,1.29,12.9,74291
2019-01-16,1.29,1.3104,1.24,1.28,12.8,30145
2019-01-15,1.26,1.3,1.21,1.27,12.7,125706
2019-01-14,1.3,1.33,1.22,1.25,12.5,93285
2019-01-11,1.27,1.27,1.22,1.22,12.2,16328
2019-01-10,1.25,1.27,1.1859,1.27,12.7,22358
2019-01-09,1.22,1.26,1.2,1.23,12.3,29826
2019-01-08,1.21,1.24,1.2,1.2,12.0,47836
2019-01-07,1.29,1.29,1.2,1.21,12.1,64243
2019-01-04,1.18,1.2921,1.18,1.26,12.6,41118
2019-01-03,1.23,1.23,1.18,1.18,11.8,31521
2019-01-02,1.12,1.24,1.08,1.23,12.3,140723
2018-12-31,1.15,1.45,0.9811,1.11,11.1,573852
2018-12-28,0.96,1.05,0.96,1.02,10.2,98433
2018-12-27,1.04,1.07,0.95,0.9924,9.924,82329
2018-12-26,1.02,1.04,0.95,1.0,10.0,113949
2018-12-24,1.11,1.11,0.9394,0.9502,9.502,158581
2018-12-21,1.08,1.1061,0.99,1.0,10.0,130823
2018-12-20,1.16,1.1779,1.06,1.12,11.2,110679
2018-12-19,1.18,1.2,1.12,1.15,11.5,88197
2018-12-18,1.18,1.244,1.1349,1.1446,11.446,80073
2018-12-17,1.26,1.34,1.1191,1.165,11.65,185245
2018-12-14,1.58,1.58,1.23,1.25,12.5,106184
2018-12-13,1.34,1.34,1.24,1.3,13.0,70284
2018-12-12,1.3,1.35,1.2501,1.3,13.0,88447
2018-12-11,1.37,1.395,1.27,1.3,13.0,83420
2018-12-10,1.43,1.44,1.3,1.35,13.5,125581
2018-12-07,1.52,1.52,1.41,1.43,14.3,72525
2018-12-06,1.46,1.5032,1.4,1.501,15.01,53990
2018-12-04,1.63,1.63,1.45,1.5,15.0,137090
2018-12-03,1.67,1.6999,1.59,1.62,16.2,56082
2018-11-30,1.7,1.7,1.6282,1.66,16.6,13235
2018-11-29,1.62,1.71,1.6,1.64,16.4,84398
2018-11-28,1.58,1.702,1.54,1.64,16.4,51981
2018-11-27,1.7,1.7,1.6,1.622,16.22,56524
2018-11-26,1.77,1.77,1.6492,1.65,16.5,126077
2018-11-23,1.7,1.81,1.7,1.75,17.5,76944
2018-11-21,1.81,1.89,1.8,1.89,18.9,26859
2018-11-20,1.87,1.87,1.7701,1.82,18.2,37074
2018-11-19,1.92,1.93,1.78,1.9,19.0,59198
2018-11-16,1.94,1.96,1.82,1.8906,18.906,51849
2018-11-15,1.9,2.0,1.84,1.8899,18.899,92645
2018-11-14,2.05,2.09,1.949,2.04,20.4,49555
2018-11-13,2.12,2.12,2.03,2.05,20.5,43221
2018-11-12,2.13,2.13,1.87,2.03,20.3,74059
2018-11-09,2.15,2.1519,2.05,2.13,21.3,64238
2018-11-08,2.06,2.13,1.97,2.13,21.3,104105
2018-11-07,2.01,2.06,1.97,2.0269,20.269,439723
2018-11-06,1.71,1.795,1.71,1.77,17.7,33050
2018-11-05,1.78,1.82,1.7384,1.75,17.5,121105
2018-11-02,1.81,1.8111,1.72,1.8,18.0,59219
2018-11-01,1.81,1.8385,1.76,1.82,18.2,47774
2018-10-31,1.81,1.83,1.7,1.8,18.0,45862
2018-10-30,1.78,1.84,1.75,1.84,18.4,37710
2018-10-29,1.76,1.8243,1.7246,1.8,18.0,37020
2018-10-26,1.74,1.77,1.7077,1.76,17.6,17365
2018-10-25,1.74,1.79,1.73,1.74,17.4,46106
2018-10-24,1.81,1.87,1.72,1.77,17.7,48457
2018-10-23,1.85,1.8557,1.755,1.8,18.0,98707
2018-10-22,1.91,1.95,1.82,1.9,19.0,60171
2018-10-19,1.84,1.86,1.8064,1.86,18.6,19138
2018-10-18,1.9,1.94,1.74,1.8403,18.403,49078
2018-10-17,1.9,1.94,1.8695,1.92,19.2,23855
2018-10-16,1.94,1.945,1.8,1.9,19.0,69309
2018-10-15,1.94,1.94,1.8195,1.85,18.5,92698
2018-10-12,1.73,1.7917,1.66,1.7613,17.613,106316
2018-10-11,1.77,1.7893,1.6228,1.69,16.9,94087
2018-10-10,1.83,1.87,1.7,1.79,17.9,122406
2018-10-09,1.85,1.9,1.73,1.81,18.1,182865
2018-10-08,1.89,1.95,1.85,1.86,18.6,82066
2018-10-05,1.92,1.94,1.85,1.92,19.2,71950
2018-10-04,2.01,2.04,1.92,1.92,19.2,53847
2018-10-03,2.05,2.065,1.95,2.03,20.3,78776
2018-10-02,2.12,2.14,1.95,2.04,20.4,299613
2018-10-01,1.97,1.97,1.92,1.92,19.2,73769
2018-09-28,1.98,2.0,1.92,1.97,19.7,77880
2018-09-27,2.03,2.03,1.97,1.99,19.9,80220
2018-09-26,2.06,2.08,2.02,2.04,20.4,49727
2018-09-25,2.06,2.11,2.01,2.02,20.2,86943
2018-09-24,2.05,2.13,2.05,2.09,20.9,70655
2018-09-21,2.08,2.1267,2.02,2.07,20.7,67926
2018-09-20,2.12,2.19,2.0396,2.13,21.3,107693
2018-09-19,2.03,2.12,2.02,2.09,20.9,87515
2018-09-18,2.08,2.08,2.01,2.02,20.2,68434
2018-09-17,2.03,2.09,2.03,2.08,20.8,82816
2018-09-14,2.03,2.1,2.01,2.01,20.1,41438
2018-09-13,2.05,2.1548,2.03,2.03,20.3,83666
2018-09-12,2.1,2.15,2.05,2.07,20.7,79045
2018-09-11,2.08,2.1,2.05,2.1,21.0,61897
2018-09-10,2.06,2.089,2.0532,2.08,20.8,52538
2018-09-07,2.08,2.1917,2.05,2.05,20.5,45946
2018-09-06,2.2,2.22,2.08,2.1,21.0,110510
2018-09-05,2.2,2.25,2.15,2.17,21.7,104334
2018-09-04,2.3,2.35,2.24,2.3,23.0,220031
2018-08-31,2.34,2.399,2.11,2.24,22.4,265701
2018-08-30,2.26,2.42,2.25,2.31,23.1,516048
2018-08-29,2.13,2.23,2.13,2.23,22.3,224187
2018-08-28,2.07,2.15,2.0,2.11,21.1,174241
2018-08-27,2.11,2.17,2.0,2.04,20.4,476527
2018-08-24,1.94,1.94,1.8907,1.9101,19.101,48888
2018-08-23,1.9048,1.93,1.901,1.9179,19.179,25180
2018-08-22,1.93,1.95,1.92,1.9307,19.307,22915
2018-08-21,1.97,1.98,1.89,1.94,19.4,59508
2018-08-20,1.94,1.99,1.89,1.98,19.8,94738
2018-08-17,1.85,1.9607,1.76,1.89,18.9,92455
2018-08-16,1.89,1.9799,1.85,1.88,18.8,73566
2018-08-15,1.91,1.95,1.87,1.9,19.0,44268
2018-08-14,1.98,1.98,1.86,1.92,19.2,78879
2018-08-13,2.07,2.07,1.9,2.0,20.0,129046
2018-08-10,2.05,2.1297,1.99,2.05,20.5,75519
2018-08-09,2.09,2.1,2.03,2.03,20.3,82103
2018-08-08,2.16,2.1646,2.07,2.1,21.0,109483
2018-08-07,2.26,2.26,2.08,2.17,21.7,101122
2018-08-06,2.3,2.31,2.1731,2.27,22.7,406942
2018-08-03,2.01,2.2,2.0,2.13,21.3,306472
2018-08-02,1.97,2.07,1.97,2.0,20.0,70268
2018-08-01,2.03,2.12,1.96,2.03,20.3,76509
2018-07-31,2.05,2.05,1.9356,2.03,20.3,26389
2018-07-30,1.92,2.01,1.92,1.99,19.9,161537
2018-07-27,2.06,2.06,1.91,1.94,19.4,63916
2018-07-26,2.01,2.03,1.881,2.03,20.3,125592
2018-07-25,2.01,2.01,1.96,2.01,20.1,51665
2018-07-24,2.07,2.07,1.96,2.01,20.1,145549
2018-07-23,2.05,2.13,2.01,2.08,20.8,123008
2018-07-20,2.13,2.1399,2.04,2.07,20.7,108310
2018-07-19,2.13,2.15,2.01,2.12,21.2,236200
2018-07-18,2.12,2.15,2.11,2.15,21.5,59610
2018-07-17,2.2,2.2,2.111,2.14,21.4,103922
2018-07-16,2.24,2.2599,2.1,2.17,21.7,249556
2018-07-13,2.23,2.29,2.17,2.22,22.2,156624
2018-07-12,2.3,2.3,2.14,2.22,22.2,211817
2018-07-11,2.22,2.22,2.135,2.17,21.7,146569
2018-07-10,2.32,2.32,2.17,2.26,22.6,376952
2018-07-09,2.38,2.59,2.17,2.33,23.3,3004122
2018-07-06,1.91,1.98,1.8502,1.9299,19.299,103016
2018-07-05,1.95,1.97,1.83,1.92,19.2,180524
2018-07-03,1.98,2.0,1.911,1.95,19.5,57292
2018-07-02,2.05,2.12,1.87,1.95,19.5,365400
2018-06-29,2.06,2.12,2.02,2.1,21.0,184967
2018-06-28,2.21,2.21,2.0,2.06,20.6,228938
2018-06-27,2.3,2.3,2.14,2.17,21.7,186943
2018-06-26,2.22,2.3999,2.22,2.31,23.1,149684
2018-06-25,2.36,2.41,2.12,2.22,22.2,475479
2018-06-22,2.42,2.46,2.35,2.42,24.2,281294
2018-06-21,2.77,2.77,2.35,2.42,24.2,637420
2018-06-20,2.74,2.78,2.6,2.65,26.5,408833
2018-06-19,2.8,2.849,2.6,2.74,27.4,871940
2018-06-18,2.44,2.85,2.4,2.84,28.4,3181299
2018-06-15,2.19,2.46,2.14,2.33,23.3,1811134
2018-06-14,2.39,2.4678,2.04,2.14,21.4,1479871
2018-06-13,2.6,2.63,2.4,2.4,24.0,1080982
2018-06-12,2.65,2.82,2.25,2.46,24.6,5564830
2018-06-11,2.42,3.35,2.4,2.68,26.8,46203472
2018-06-08,1.4,1.4,1.3306,1.3306,13.306,32762
2018-06-07,1.3,1.7,1.2806,1.39,13.9,228864
2018-06-06,1.3,1.3,1.279,1.3,13.0,32896
2018-06-05,1.31,1.34,1.25,1.279,12.79,30800
2018-06-04,1.37,1.37,1.26,1.2659,12.659,15403
2018-06-01,1.35,1.35,1.261,1.3399,13.399,28440
2018-05-31,1.31,1.3286,1.25,1.2548,12.548,31527
2018-05-30,1.38,1.41,1.31,1.31,13.1,33062
2018-05-29,1.39,1.3999,1.31,1.38,13.8,22485
2018-05-25,1.38,1.4,1.37,1.395,13.95,16103
2018-05-24,1.4,1.41,1.37,1.38,13.8,13976
2018-05-23,1.4,1.469,1.35,1.44,14.4,73895
2018-05-22,1.4158,1.45,1.35,1.38,13.8,66471
2018-05-21,1.4,1.6,1.31,1.395,13.95,106006
2018-05-18,1.35,1.35,1.28,1.34,13.4,32183
2018-05-17,1.37,1.37,1.24,1.2874,12.874,43885
2018-05-16,1.389,1.4,1.28,1.33,13.3,80762
2018-05-15,1.38,1.4,1.32,1.32,13.2,23904
2018-05-14,1.32,1.39,1.31,1.39,13.9,41901
2018-05-11,1.36,1.3773,1.281,1.31,13.1,20142
2018-05-10,1.39,1.39,1.24,1.39,13.9,50328
2018-05-09,1.42,1.4232,1.28,1.34,13.4,45448
2018-05-08,1.24,1.4709,1.24,1.41,14.1,77330
2018-05-07,1.3,1.3499,1.24,1.24,12.4,54672
2018-05-04,1.3,1.37,1.29,1.33,13.3,20342
2018-05-03,1.36,1.36,1.21,1.2936,12.936,111046
2018-05-02,1.36,1.381,1.3,1.37,13.7,79240
2018-05-01,1.4,1.4061,1.36,1.37,13.7,27940
2018-04-30,1.42,1.43,1.34,1.43,14.3,74886
2018-04-27,1.39,1.41,1.32,1.37,13.7,90238
2018-04-26,1.46,1.52,1.35,1.38,13.8,52175
2018-04-25,1.43,1.45,1.37,1.37,13.7,17650
2018-04-24,1.53,1.53,1.31,1.41,14.1,98274
2018-04-23,1.59,1.59,1.46,1.46,14.6,55305
2018-04-20,1.6045,1.6045,1.5601,1.59,15.9,4744
2018-04-19,1.57,1.64,1.5501,1.5589,15.589,9865
2018-04-18,1.65,1.67,1.5205,1.58,15.8,58836
2018-04-17,1.69,1.6992,1.5898,1.63,16.3,39652
2018-04-16,1.73,1.74,1.63,1.7199,17.199,43949
2018-04-13,1.77,1.8,1.7199,1.73,17.3,13323
2018-04-12,1.73,1.79,1.69,1.7,17.0,23397
2018-04-11,1.79,1.79,1.69,1.72,17.2,27584
2018-04-10,1.79,1.8399,1.75,1.75,17.5,5952
2018-04-09,1.81,1.8699,1.76,1.86,18.6,28116
2018-04-06,1.74,1.84,1.71,1.76,17.6,24079
2018-04-05,1.81,1.83,1.74,1.74,17.4,14619
2018-04-04,1.76,1.8,1.7,1.77,17.7,26388
2018-04-03,1.81,1.9599,1.67,1.8,18.0,39579
2018-04-02,1.87,1.87,1.76,1.78,17.8,27121
2018-03-29,1.83,1.88,1.8,1.86,18.6,8352
2018-03-28,1.86,1.9,1.82,1.83,18.3,18200
2018-03-27,1.9,1.99,1.86,1.87,18.7,58109
2018-03-26,1.95,1.99,1.8562,1.92,19.2,60046
2018-03-23,1.97,1.9813,1.861,1.95,19.5,44017
2018-03-22,2.04,2.0499,1.98,1.99,19.9,21659
2018-03-21,2.01,2.06,2.0,2.04,20.4,31475
2018-03-20,2.06,2.1,2.0,2.0229,20.229,36382
2018-03-19,2.03,2.0694,2.0,2.03,20.3,68011
2018-03-16,2.14,2.1499,2.05,2.0665,20.665,27973
2018-03-15,2.1,2.1458,2.08,2.1,21.0,34662
2018-03-14,2.2,2.25,2.15,2.2,22.0,184857
2018-03-13,2.18,2.18,2.05,2.11,21.1,55063
2018-03-12,2.16,2.2,2.1412,2.15,21.5,8542
2018-03-09,2.15,2.1551,2.1,2.1551,21.551,18756
2018-03-08,2.2,2.2046,2.05,2.14,21.4,32690
2018-03-07,2.21,2.25,2.17,2.2,22.0,36272
2018-03-06,2.19,2.229,2.16,2.2,22.0,33554
2018-03-05,2.23,2.3,2.14,2.2,22.0,74454
2018-03-02,2.18,2.23,2.16,2.23,22.3,51520
2018-03-01,2.28,2.28,2.18,2.18,21.8,31365
2018-02-28,2.2801,2.29,2.17,2.2,22.0,34580
2018-02-27,2.26,2.3,2.16,2.2,22.0,63975
2018-02-26,2.26,2.3,2.21,2.26,22.6,146917
2018-02-23,2.15,2.21,2.14,2.21,22.1,65248
2018-02-22,2.24,2.3077,2.13,2.13,21.3,117812
2018-02-21,2.28,2.28,2.16,2.2,22.0,182701
2018-02-20,2.37,2.39,2.201,2.32,23.2,291056
2018-02-16,1.99,2.35,1.96,2.3,23.0,1308289
2018-02-15,3.06,3.47,2.8744,3.29,32.9,61311
2018-02-14,2.91,3.07,2.9,3.064,30.64,4904
2018-02-13,2.85,3.0,2.7,2.93,29.3,55781
2018-02-12,2.8,3.04,2.8,2.9,29.0,13966
2018-02-09,2.8678,2.87,2.6499,2.72,27.2,23073
2018-02-08,2.92,2.936,2.76,2.8251,28.251,19479
2018-02-07,2.98,3.19,2.82,3.0099,30.099,68674
2018-02-06,2.87,2.954,2.81,2.91,29.1,22544
2018-02-05,3.17,3.42,2.92,2.92,29.2,9674
2018-02-02,3.29,3.2901,3.18,3.18,31.8,4580
2018-02-01,3.32,3.4038,3.22,3.26,32.6,8544
2018-01-31,3.46,3.46,3.31,3.3301,33.301,13034
2018-01-30,3.56,3.59,3.4498,3.4498,34.498,3074
2018-01-29,3.66,3.66,3.501,3.5399,35.399,2697
2018-01-26,3.5101,3.69,3.51,3.64,36.4,30043
2018-01-25,3.62,3.65,3.53,3.53,35.3,8522
2018-01-24,3.72,3.72,3.523,3.59,35.9,12625
2018-01-23,3.77,3.88,3.62,3.71,37.1,47270
2018-01-22,3.67,3.7699,3.54,3.67,36.7,20707
2018-01-19,3.7599,3.79,3.57,3.62,36.2,8302
2018-01-18,3.67,3.76,3.48,3.5,35.0,22209
2018-01-17,3.75,3.78,3.5814,3.72,37.2,21487
2018-01-16,3.78,3.89,3.56,3.73,37.3,80834
2018-01-12,3.3,3.3,3.11,3.2,32.0,30354
2018-01-11,3.37,3.37,3.2,3.24,32.4,7892
2018-01-10,3.35,3.35,3.28,3.31,33.1,18191
2018-01-09,3.28,3.4,3.28,3.31,33.1,10875
2018-01-08,3.33,3.33,3.2001,3.22,32.2,11559
2018-01-05,3.35,3.35,3.3,3.33,33.3,14241
2018-01-04,3.32,3.35,3.2431,3.28,32.8,19216
2018-01-03,3.22,3.43,3.21,3.31,33.1,18760
2018-01-02,3.15,3.3856,3.15,3.27,32.7,15367
2017-12-29,3.22,3.22,3.01,3.07,30.7,40510
2017-12-28,3.28,3.3268,3.01,3.22,32.2,13559
2017-12-27,3.12,3.41,3.12,3.19,31.9,49565
2017-12-26,3.08,3.22,3.08,3.11,31.1,27767
2017-12-22,3.1,3.1399,2.96,3.05,30.5,9881
2017-12-21,2.95,3.1399,2.95,3.1399,31.399,30017
2017-12-20,3.09,3.152,2.94,3.0299,30.299,13469
2017-12-19,3.16,3.16,2.9,2.95,29.5,42859
2017-12-18,3.39,3.39,3.21,3.2365,32.365,34214
2017-12-15,3.3869,3.43,3.3869,3.42,34.2,2311
2017-12-14,3.49,3.4986,3.36,3.485,34.85,7493
2017-12-13,3.49,3.5799,3.45,3.5699,35.699,9397
2017-12-12,3.65,3.6964,3.52,3.54,35.4,26470
2017-12-11,3.81,3.81,3.58,3.74,37.4,39531
2017-12-08,3.35,3.82,3.35,3.44,34.4,180381
2017-12-07,3.47,3.5,3.27,3.35,33.5,39894
2017-12-06,3.39,3.8599,3.38,3.58,35.8,8795
2017-12-05,3.54,3.74,3.12,3.41,34.1,24383
2017-12-04,3.76,3.76,3.54,3.57,35.7,54795
2017-12-01,3.96,3.9795,3.91,3.94,39.4,1060
2017-11-30,4.13,4.14,3.931,3.97,39.7,16422
2017-11-29,4.14,4.14,4.0,4.06,40.6,9853
2017-11-28,3.92,4.2,3.92,4.0501,40.501,14931
2017-11-27,3.98,4.19,3.801,3.944,39.44,19121
2017-11-24,3.9,3.9605,3.7329,3.9,39.0,2972
2017-11-22,3.99,3.99,3.9,3.95,39.5,9732
2017-11-21,4.13,4.31,3.87,4.05,40.5,69244
2017-11-20,4.39,4.4,4.24,4.24,42.4,16585
2017-11-17,4.34,4.51,4.1654,4.3,43.0,41967
2017-11-16,4.3,4.52,4.26,4.29,42.9,86234
2017-11-15,4.38,4.43,4.29,4.3,43.0,36845
2017-11-14,4.5,4.65,4.25,4.3,43.0,161020
2017-11-13,4.45,4.45,4.35,4.4,44.0,22462
2017-11-10,4.31,4.31,4.16,4.24,42.4,15083
2017-11-09,4.3,4.31,4.29,4.3,43.0,2585
2017-11-08,4.42,4.42,4.21,4.31,43.1,13570
2017-11-07,4.42,4.42,4.34,4.3799,43.799,2766
2017-11-06,4.54,4.54,4.39,4.39,43.9,11104
2017-11-03,4.322,4.3735,4.322,4.3735,43.735,1431
2017-11-02,4.47,4.47,4.42,4.42,44.2,3637
2017-11-01,4.67,4.7,4.53,4.6608,46.608,7490
2017-10-31,4.67,4.7049,4.661,4.696,46.96,5120
2017-10-30,4.85,4.85,4.6,4.61,46.1,10656
2017-10-27,4.75,4.91,4.67,4.78,47.8,5185
2017-10-26,4.92,4.9387,4.8,4.82,48.2,3030
2017-10-25,4.85,4.91,4.701,4.91,49.1,5030
2017-10-24,4.87,4.8714,4.85,4.8714,48.714,1088
2017-10-23,5.01,5.2638,4.98,4.98,49.8,4787
2017-10-20,5.11,5.15,4.88,5.15,51.5,10040
2017-10-19,5.22,5.22,5.06,5.1202,51.202,7366
2017-10-18,5.44,5.44,5.27,5.27,52.7,3151
2017-10-17,5.56,5.57,5.3732,5.51,55.1,10600
2017-10-16,5.7,5.7,5.54,5.6,56.0,21039
2017-10-13,5.72,5.72,5.5,5.57,55.7,4323
2017-10-12,5.25,5.72,5.25,5.72,57.2,30446
2017-10-11,5.4,5.6,5.3,5.45,54.5,44653
2017-10-10,5.46,5.76,4.9611,5.35,53.5,31354
2017-10-09,5.37,5.4201,5.351,5.4,54.0,3531
2017-10-06,5.33,5.79,5.33,5.53,55.3,2637
2017-10-05,5.6,5.6,5.411,5.49,54.9,4604
2017-10-04,5.5,5.67,5.45,5.5192,55.192,3136
2017-10-03,5.33,5.4372,5.2605,5.4,54.0,3037
2017-10-02,5.21,5.34,5.2,5.33,53.3,3614
2017-09-29,5.15,5.15,5.1,5.12,51.2,2727
2017-09-28,5.19,5.25,5.0,5.11,51.1,3270
2017-09-27,5.25,5.25,5.17,5.23,52.3,2510
2017-09-26,5.15,5.19,5.0,5.19,51.9,2999
2017-09-25,5.18,5.19,5.07,5.15,51.5,3661
2017-09-22,5.17,5.19,4.93,5.18,51.8,18182
2017-09-21,5.14,5.14,4.98,5.0001,50.001,10933
2017-09-20,5.02,5.19,4.95,5.0,50.0,8052
2017-09-19,5.078,5.0982,4.96,4.97,49.7,5322
2017-09-18,5.17,5.17,5.1512,5.1512,51.512,1166
2017-09-15,5.22,5.22,5.077,5.16,51.6,7335
2017-09-14,5.08,5.21,5.08,5.17,51.7,2928
2017-09-13,4.98,5.22,4.9,5.09,50.9,7975
2017-09-12,5.0,5.09,4.931,5.04,50.4,21195
2017-09-11,4.9701,5.08,4.9701,5.06,50.6,3895
2017-09-08,5.18,5.18,5.05,5.13,51.3,6021
2017-09-07,5.14,5.2228,5.06,5.11,51.1,5686
2017-09-06,5.04,5.32,4.93,5.14,51.4,14033
2017-09-05,4.97,5.26,4.69,4.9,49.0,16244
2017-09-01,5.3,5.45,4.9659,5.13,51.3,53821
2017-08-31,4.61,5.9899,4.43,5.32,53.2,95315
2017-08-30,4.11,4.22,4.11,4.22,42.2,10298
2017-08-29,4.3,4.31,4.3,4.3,43.0,6200
2017-08-28,4.46,4.46,4.3,4.36,43.6,20399
2017-08-25,4.29,4.29,4.29,4.29,42.9,83
2017-08-24,4.46,4.46,4.29,4.29,42.9,2567
2017-08-23,4.3694,4.67,4.3564,4.55,45.5,1644
2017-08-22,4.3899,4.3899,4.3515,4.3635,43.635,3952
2017-08-21,4.33,4.415,4.2983,4.32,43.2,9500
2017-08-18,4.34,4.34,4.3,4.34,43.4,3449
2017-08-17,4.51,4.52,4.39,4.4,44.0,5462
2017-08-16,4.77,4.77,4.42,4.42,44.2,7823
2017-08-15,4.88,4.88,4.82,4.8542,48.542,4011
2017-08-14,4.73,4.94,4.73,4.94,49.4,17141
2017-08-11,4.3,4.6,4.3,4.55,45.5,4971
2017-08-10,4.62,4.62,4.1701,4.28,42.8,16518
2017-08-09,4.69,4.7619,4.5801,4.75,47.5,5741
2017-08-08,4.65,5.1,4.65,4.9351,49.351,7869
2017-08-07,4.86,4.88,4.637,4.67,46.7,21016
2017-08-04,5.37,5.39,5.21,5.23,52.3,1551
2017-08-03,5.35,5.35,5.1,5.1301,51.301,6849
2017-08-02,5.52,5.52,5.331,5.36,53.6,6495
2017-08-01,5.525,5.62,5.52,5.59,55.9,4109
2017-07-31,5.6234,5.65,5.5283,5.65,56.5,5254
2017-07-28,5.6824,5.6824,5.55,5.6099,56.099,7503
2017-07-27,5.62,5.77,5.6,5.77,57.7,2694
2017-07-26,5.741,5.741,5.6,5.69,56.9,9217
2017-07-25,5.62,5.8,5.6,5.74,57.4,4316
2017-07-24,5.72,5.8,5.6,5.65,56.5,11051
